flowBytesPerSecond,mean_flowiat,label
235.1444736316,1674620.59259259,0
3375000.0,40.0,1
1144.7677326739,275334.843434343,1
99.8465855459,2343817.97777778,0
11.9657541967,21600000.0,0
4.5915435692,14900000.0,1
1092.9557938462,254129.911699779,1
41321.6262327827,6866.0,0
12225.1938164971,9617.2404142178,0
104.1661024904,1957130.6,0
293.8589153961,478332.429718876,1
434237.143822941,2153.6771589992,0
29.6604866839,12900000.0,1
363.5572345341,680131.333333333,0
31729.9700046981,9766.2352941177,1
3460.4486971062,129174.0,1
62.7078249667,2903642.10810811,0
27800000.0,34.7844897959,0
612.0450135513,1063051.37647059,1
0.0,0.0,0
48.3100646369,1512013.18181818,1
88.1874174037,2361334.6,0
37.6017568886,8722996.66666667,0
475766.567754698,1011.0,0
9362.8336456148,14854.8333333333,0
5.0891619252,13000000.0,1
101237.008180417,8578.1072261072,1
4460.8209053995,36324.8076923077,0
178359.287862859,5140.9940750494,1
1825.7057888746,78131.5161290323,0
1416.1308511404,195892.272727273,1
122.8588458459,2899184.61904762,0
2337.1753806317,185028.666666667,0
91.3106584339,2168421.55555556,0
2507.2911179235,164730.764359352,1
301394.973070646,3652.4169482239,0
2285714.28571429,35.0,1
6602.3059054195,8379.1071428572,1
97.1931597156,3924055.0,1
173786.736618809,4993.4197530864,0
104.4604298606,1967571.2,1
11378.8770305974,9952.6353155843,1
101.922629651,5985477.0,0
581.4066998724,653049.75,0
1358.5925559245,108725.964285714,1
103482.348854512,8354.1764705882,0
46.3065212297,3583458.5625,1
2018.9222820011,108041.116451017,0
527.6464351623,585830.0,1
1021.3465035849,163075.537292818,0
500000.0,151.0,0
63935.0013013319,5198.2941176471,1
137.8811571518,660825.5,1
363.0574015488,680884.066666667,0
519480.51948052,154.0,0
2.9889639322,20300000.0,1
3.4432902457,18100000.0,1
337.3622167293,308274.0,1
1472.9910216411,93029.25,1
79.9749156996,1733400.65714286,0
1631.0102793073,77784.1,1
5625000.0,24.0,1
5750000.0,16.0,1
34.6552697648,10700000.0,1
11100.9246145127,10000.0004167014,0
702.018101529,641212.607142857,0
1671.740973989,287724.0,0
113.6998922945,3757699.25,0
88.5587611301,2267073.61538462,1
235.8282170862,945753.654867257,0
494.245606309,641946.687150838,1
97.0925820248,1232896.74358974,0
1212.8345550392,212654.638297872,0
808080.808080808,99.0,1
807.2865012477,212440.068965517,1
185.5988225328,2116957.19047619,0
641180.283862626,1454.563032368,0
267.5942355685,1199951.11,0
130.680870712,1743109.32835821,1
1174.1255808877,390195.0,0
1454545.45454545,55.0,1
266.6174305207,623900.908571429,1
25.5516911863,4347862.42857143,1
10.7751426808,12000000.0,0
10880.8265633105,81684.6391752577,1
1656.8956567571,196221.314189189,1
107.1392125775,2056749.20754717,0
8.0816518379,7070690.28571429,1
1809.8764317214,265764.0,0
86187.2146118721,876.0,0
1057.7384025752,120918.366666667,1
276683.937823834,241.25,0
7666666.66666667,12.0,1
21.9499836306,3401673.0,1
234.8299574892,478856.277108434,0
19.5615879996,4617893.66666667,1
24.5607663589,5633985.4375,0
136834.315602969,5372.018134715,1
9960.5837860872,9387.0,1
13.3378632448,22400000.0,0
1246666.66666667,75.0,1
38338.5900605234,7820.6666666667,0
34800000.0,26.5979127354,0
24915.392545335,19546.15,0
9532.1854499427,11645.8888781056,0
13.6169676912,21300000.0,0
911029.542887713,955.2492113565,0
1538461.53846154,52.0,1
79.3545506137,4746029.61904762,0
143.4982495195,2859500.61904762,1
388.7129461249,1497499.80487805,0
8.2451732556,6791852.42857143,1
95449.162578244,14777.5,0
0.0,0.0,0
31.272581431,1935912.57377049,1
0.0,0.0,0
2074.2416010807,318603.418604651,1
84.2437911084,5214163.13043478,1
0.0,0.0,1
26.7115300533,3966696.08695652,1
23.9803780506,5157725.63157895,1
1254.377935466,383457.0,0
0.0,0.0,1
1116.8858180362,200977.497335702,1
6.9235594289,27600000.0,0
3612.2344811339,25469.0,1
0.0,0.0,0
10943.459374281,31870.8888888889,0
2105263.15789474,38.0,1
40346.848047472,21203.9749485244,1
73.2815983684,964316.666666667,1
4.5916027676,14900000.0,1
1547540.98360656,305.0,0
85391.7662682603,4302.8571428572,1
481.5687943421,178583.0,0
236.5378082615,3021030.52763819,1
11102.0419728091,9998.9938338472,0
625.2332346796,362859.461538462,0
293.8218795352,478392.722891566,1
20476.0944119427,18836.6,0
116382.095324995,8539.28125,1
52047.1998399636,15634.7446808511,0
889.3347833104,290374.45049505,1
12.1541132207,4634919.25,0
1109523.80952381,105.0,1
1620689.65517241,87.0,1
145.3598479989,4404242.36,0
10693.8884887869,13268.2222222222,0
2507.2911179235,164730.764359352,1
2039215.68627451,51.0,1
202164.437232354,4417.9334935898,1
47.8931421071,5185154.33333333,0
2472.579384507,77618.0,0
95575.2812034151,14758.0,0
16123.1455176768,11264.0,0
3466666.66666667,30.0,1
0.0,0.0,1
70.8646835033,3379419.33333333,1
7.8379547641,7144721.0,1
172.3597735803,800112.114285714,0
31.9178445147,3822313.25,0
271708.0661152,2950.5178062678,1
2000000.0,40.0,1
38.4161181166,4090936.36842105,0
1947368.42105263,247.0,0
1935.2104857131,485420.739130435,0
287.5391389134,2375328.80769231,0
0.0,0.0,1
289.4668203512,1453654.72151899,0
879.173052103,452346.173584906,1
41.7735470426,4056671.03846154,0
1355932.20338983,59.0,1
3461538.46153846,39.0,1
1219.8227124368,181400.018062397,1
120.3943739182,3617970.83333333,0
1944.6928956361,92688.9527863777,1
605946.201038226,235.4444444444,0
5074074.07407407,27.0,1
384.9560243317,680770.4,0
1133.2834379182,275010.710213777,1
5192307.69230769,26.0,1
1417.0055327201,100023.133333333,1
11010.5984820177,41614.45,0
166.0271539613,2502029.04761905,0
45.4331648479,6067520.66666667,0
162.3642543763,291120.1125,1
2116.0517640962,34734.5,1
409214.092140921,184.5,0
70.3129156114,7042468.17647059,1
3.460563348,18000000.0,1
6133333.33333333,15.0,1
137679.269105216,6613.8353683004,1
4.5691009654,15000000.0,1
1490.4622349035,643666.455782313,0
214675.519782812,4205.5151248165,1
10500000.0,13.0,1
315602.836879433,211.5,0
15186.3360018206,8750.6892000292,1
290.5228766154,484184.475609756,1
171.7808415394,2440098.43243243,0
3.886200304,21600000.0,1
25.2221366933,4123362.0,0
851.0638297872,108100.0,1
28.2818119395,3677275.0,1
1275.1971336532,195785.331560284,0
572969.329288844,329.6666666667,0
6.281789835,11900000.0,0
4.3503973318,14900000.0,1
15531.7128648718,8831.0727848101,0
12.9518178787,20800000.0,0
155945.419103314,513.0,1
11096.3547420167,10004.119049604,0
2000000.0,52.0,1
1898039.21568627,255.0,0
595.6813104989,255170.0,1
3478260.86956522,23.0,1
61514.1331252157,14497.9004898959,1
76022.2640430385,12531.4166666667,0
234.8356749945,478844.618473896,0
17762.602624108,5213.2,1
1681451.61290323,124.0,1
33.4418597881,3345773.51851852,0
47.3964224895,9387271.30769231,1
674738.944301962,1387.1614005124,0
73.7643414239,5105706.0952381,0
6358.6077995555,17596.4444444444,0
13.3347900629,21300000.0,0
36.3537440421,8453261.15384616,0
401.2027838678,3051351.02631579,0
1467.7377738478,496419.826086957,1
41.9574718496,3906071.59259259,0
4581.761704016,37558.3333333333,0
611.4553813953,170086.0,1
9642857.14285714,14.0,1
10773.3284871339,67724.2307692308,1
14377.2854834595,37628.8,1
975609.756097561,82.0,0
383.2335329341,271375.0,1
181.0353157601,1593104.42857143,1
1765.1847591294,297176.5,0
2531.4806161114,257513.937093275,0
292.7078416026,480331.423387097,1
179.7225257977,1350174.19402985,1
10400000.0,10.0,1
236283.185840708,282.5,0
17.1630188112,9065033.08333333,1
57102.0699500357,1401.0,1
1302.6263764238,369254.0,0
1509433.96226415,53.0,1
609.9422439695,231169.428571429,1
3331.0614161401,164031.8,1
1479.3482182214,560646.434782609,0
50.5210045699,5588434.66666667,0
1052631.57894737,76.0,0
4.5683302271,15000000.0,1
33007.7642994096,26338.5,1
1398.5332248966,101892.466666667,1
161422.877731527,4608.7105263158,1
35305.1204115034,2138.5,0
101.3773821673,2186184.18518519,0
5750000.0,16.0,1
3470.3465435676,20363.0,1
338.1782107771,1422327.0,0
2035.4861013932,189555.876386688,1
59.6497602527,5876407.78947368,0
51.2632636563,7114371.11764706,0
338.2763349965,271967.0,1
0.0,0.0,0
4.5739868392,15000000.0,1
9628.1925302561,37208.4375,0
979.5766132281,771221.544117647,1
4.5701001266,15000000.0,0
932000.0,125.0,1
61.428767789,4590683.0,0
88.7133496516,2108315.32142857,0
1891791.04477612,268.0,0
20224.8949021901,30358.625,1
731.6505951336,661202.538461539,1
16.3268433085,6369878.0,1
1415.4554018364,96634.09375,1
38880.4444677394,15899.1666666667,0
396.6067955658,791328.230769231,0
3934.695588978,99690.05,0
23081.7928589516,15796.0,1
15188.4009737857,8757.6143628667,1
14915.530383847,14730.5714285714,0
629.8436709366,250326.666666667,0
4354838.70967742,31.0,1
77.6215672341,4693712.66666667,1
5200000.0,20.0,1
12113.7992605412,9953.3149730402,1
11.7318932169,4802961.04347826,1
9.2776971313,15500000.0,1
245.0068997323,1599462.34482759,0
4.5707343324,15000000.0,0
15307.1697831523,11908.0,0
3407407.40740741,27.0,1
11400.6558090072,9951.6613036988,1
48.0559618075,5729431.33333333,0
357819.90521327,211.0,0
1133.8672578909,210316.050089445,0
2014285.71428571,70.0,1
11.73232473,4802784.39130435,1
6804.8851329857,72301.0,0
5.8337208382,9230156.07692308,1
642.6481955833,109961.666666667,0
44.0021612936,3721845.15384615,0
109.1147748003,1235819.38461538,0
5964.8076349538,13412.0,0
206.5622462014,402828.790780142,1
1664.9440115388,76819.4,1
2.8707765421,17100000.0,0
118146.232886569,340.0685154976,0
1303.7699149795,377571.733333333,0
227904.14808245,3569.0754597337,1
802.3515071093,129619.0,1
58.7758900062,4848927.0,0
284.0090581655,267527.719211823,1
5192307.69230769,26.0,1
1454545.45454545,55.0,1
12171.0262552991,9567.0227218369,0
4.5723877228,15000000.0,0
4449.027695934,16970.0,0
113579.47860796,6975.4,1
731.162032068,106679.5,1
83661.9790291394,5870.05,0
1295.9842664238,78594.4285714286,1
87574.537355595,13505.8520603468,1
672131.147540984,167.75,1
6500000.0,16.0,1
973.2320131735,487037.0,0
1580.421843201,83883.5714285714,1
7815394.22756555,238.6282596372,0
0.0,0.0,0
9219.3275088413,80584.2985729967,0
1230769.23076923,65.0,0
1756.0686892425,92105.0857142857,1
30.525502394,2555240.5,1
2635.9811425965,39454.0,1
546.9518668314,593389.611111111,0
52.1155626176,4758655.33333333,0
34.2927041994,7785912.66666667,0
42628.4899460621,7742.24,0
1428.8991684009,96031.09375,1
2763157.89473684,38.0,1
2.1809616505,44200000.0,0
379478.827361564,307.0,1
2694.0199626473,200101.262103506,1
200591.906402581,4194.3433283358,1
11.207608231,7896421.625,1
254285.714285714,262.5,0
188235.294117647,425.0,1
1130.3684882303,196996.551546392,1
4.5719535239,15000000.0,0
1828897.33840304,263.0,0
70.0079196322,3512789.38461538,1
50.8314313607,1079880.9009009,1
171.3206482957,1800223.07692308,0
22.893915168,4095967.27272727,0
56.8719155085,8208237.36363636,0
62950.8237678059,14511.6470283569,1
87170.3348393257,9511.5074257426,1
18400000.0,5.0,1
15292.3682577719,24927.4666666667,0
5.5250001842,15000000.0,0
121.4879469939,856052.0,1
859.6283041963,107023.0,1
41.8766031228,4056790.73076923,0
28751.0351656423,27152.3142857143,0
11.7320390335,4802901.34782609,1
74.3803173956,10800000.0,0
71.6458743553,2196637.3,0
54.1286638339,1921348.0,1
0.0,0.0,1
15222.871656116,8780.2034828419,1
359.6944395736,222411.0,1
137104.982930878,5940.2790697675,0
4444444.44444444,18.0,1
13.9435011512,21400000.0,0
0.0,0.0,1
221.2136109608,3357739.94444444,0
23704.298915227,14934.0,0
43.1267257555,4682214.28571429,0
271.1491473386,1337025.53333333,0
73.2000979115,2087599.66666667,0
11.2394876921,6643244.66666667,1
11.7315501956,4803101.47826087,1
26.8442517165,3874200.0,1
1176470.58823529,68.0,1
12500000.0,11.0,1
11500000.0,13.0,1
11.3265346588,38200000.0,0
2710.2651799593,99243.4008298755,0
5059.8130214791,14921.5,0
47.6829624123,3962768.08695652,1
489759.452355048,1870.6926648097,0
0.0,0.0,0
156.0694140437,1496460.56896552,0
5.0885736682,13000000.0,1
7105263.15789474,19.0,1
307.2812291249,299400.0,1
104575.163398693,765.0,0
102.7106196295,3351265.21052632,0
18119.9123356293,5110.4,1
51331.3203403788,1821.5,1
238200.561393805,3506.5603907638,1
924.2299282673,139034.666666667,0
9928315.9144354,186.4170345843,0
15781.3614894152,12073.3854512526,0
708828.761351933,1068.1,0
464.7434177207,215738.736842105,0
2.9780106557,20400000.0,1
11014.1060678622,13037.6544980443,0
0.0,0.0,0
0.0,0.0,1
74.6944477745,2083302.25,0
1786.6470780281,153150.0,0
1645669.29133858,63.5,1
254.6264072418,1183136.24742268,1
121028.744326778,661.0,1
139.3311825831,2457845.68181818,1
375.9012723785,1719201.41666667,0
842105.263157895,95.0,0
11.7313980196,4803163.7826087,1
0.0,0.0,1
104.1979301305,2380085.66666667,0
369.8501234743,237934.218253968,1
1428.6965664297,201682.333333333,1
14.0001887838,21300000.0,0
555.3324023416,731222.285714286,0
1671428.57142857,280.0,0
6.3504436979,11800000.0,1
20575.580788271,24900.0666666667,1
11.3704652545,4781126.81818182,0
309225.957779515,142.1111111111,0
36.7606599807,5214695.60869565,0
11941.9632125996,34667.6666666667,0
12208.2572021118,9573.020695268,0
725.3321964507,589964.16,0
3000000.0,24.0,1
11.4844546744,25800000.0,0
118.587835793,1162757.44444444,1
168.8187277849,516800.565789474,0
18.1952443509,3998297.5,1
1013.1541314176,280731.609756098,1
13.9481668684,21400000.0,0
268.6761402993,317606.666666667,1
5909.4253882599,154922.0,1
249067.164179104,268.0,0
1824324.32432432,74.0,1
145.5734109164,1437209.65853659,0
1777777.77777778,45.0,1
2.9827958237,20300000.0,1
100.3136525757,2669354.77272727,0
11095.7298784273,10004.6825079206,0
1079051.38339921,126.5,1
23.17601674,5641607.9375,0
43535.9477178556,20532.0636645963,1
5.2083636721,15000000.0,0
9360.9289250787,33901.55,0
13.9975340282,21300000.0,0
11.326949587,4799494.86363636,0
513.3419548457,202594.0,1
1863.0309395122,424286.208333333,0
56554.3071161049,1335.0,0
33.9974355353,5273927.2,0
36.2092312544,5015295.65,0
332.8237375166,1317138.625,0
930232.558139535,86.0,1
16848.027225113,56702.9212827988,0
4.1931689729,18600000.0,1
1443.732148811,222652.572533849,0
0.0,0.0,0
129.0308163395,1672296.46296296,1
387.3702402813,268477.0,1
24.106199686,3233311.68571429,0
449438.202247191,178.0,0
1108.4059704962,200665.966044143,1
36.4431799697,12000000.0,1
429.8550067631,221361.005535055,1
18069.7030012099,5124.6,1
2852.6743089441,34143.4,0
237337.571537682,13850.7723233795,0
36216.3217493167,17073.3333333333,0
4019.1683413202,25876.0,1
161.4430960688,1564507.57894737,1
15338.5765807267,8829.8580573952,0
234.8547320733,478805.763052209,0
10.4275907098,7480155.5,0
45.3681733294,2643285.89473684,1
297.2022713382,314064.421245421,0
305824.788896336,3211.2515856237,1
71.7789430566,3529217.88235294,1
9902.9287280342,13599.5519664513,1
14913.7031436129,8864.0608257805,1
4626.5370246666,20209.5,1
11.7309122082,4803362.69565217,1
44.3331259674,1293360.40322581,0
352.1056125215,1452133.47826087,1
25.5899334191,5412284.5,0
15558.6330358123,36437.8461538462,1
54.7905733654,3871425.94117647,0
3.4419393157,18100000.0,1
3176357.71901729,356.2743207713,0
234.8454326203,478824.722891566,0
1349.1360038905,127489.0,1
39.1772880463,3107887.93103448,0
7046.6992424491,48788.8,1
39.4054673488,7511648.0,0
91.1938984977,2397239.72727273,0
8785714.28571429,14.0,1
48.9048943798,3767516.57142857,0
57.5404337358,2357298.88,0
1105.2385473198,70573.0,1
636277.30294397,63.8181818182,0
2705882.35294118,34.0,1
343.728415915,451944.461538462,1
18119.2032246703,5110.6,1
0.0,0.0,0
3340.1926575408,39119.5,0
0.0,0.0,1
385.0842719518,680716.8,0
1702127.65957447,47.0,1
12.0299136182,13300000.0,0
77.0135526039,2165269.57142857,0
7.7738610259,7350640.42857143,1
6762.0588885914,61350.7142857143,0
311340.206185567,242.5,0
24.0133515549,4348771.19047619,1
3759.8656736691,49431.8571428572,0
6.2670201492,11000000.0,0
187587.299845871,4339.1814223512,1
41.2829732857,6435260.0,0
94.7541115254,1657744.6875,0
11238.2748727961,68748.1037827352,1
8.6727522027,34400000.0,0
997125.059894586,231.8888888889,0
9271.6731055327,35802.3157894737,0
7076923.07692308,13.0,1
1687.6762368761,72955.34375,1
11.3290059751,4798623.68181818,0
28.4475223892,13400000.0,1
664908.996376334,3468.6625029391,0
3809523.80952381,21.0,1
59.2883935155,3253828.85714286,1
20.6645382053,15000000.0,1
533333.333333333,150.0,0
36.2032451431,5651102.11764706,0
4380952.38095238,21.0,1
268456.375838926,298.0,0
120.5766531749,2208760.925,1
21.9792761818,3757327.25,0
150943.396226415,530.0,0
5869565.2173913,23.0,1
3.2000535476,15000000.0,0
19.1071384613,6843761.88235294,0
6277.3733708812,21957.1666666667,0
7231.454432259,10440.5,0
168880.45540797,395.25,0
1489.7204431286,369749.959876543,1
608.427319375,512842.515981735,1
5.0895580097,13000000.0,1
12355.6302198594,9951.7204345663,1
252601.702932829,264.25,0
5.7910220032,10100000.0,1
941176.470588235,85.0,0
10400000.0,10.0,1
2623.8701266113,183317.0,0
1538.677096393,371716.965367965,1
12500000.0,11.0,1
104.1373857937,2682354.0,0
2899.4065375208,334428.838709677,0
162.4242753126,590823.646153846,1
85.2743023277,3535928.19047619,0
4.5914715209,14900000.0,1
60.8657101468,3114261.27586207,0
13.3230848545,21400000.0,0
2775000.0,40.0,0
900868.932560581,932.5597532768,0
67.2011445872,3690413.33333333,0
6133333.33333333,15.0,1
281424.332344214,2297.7272727273,0
98224.8520710059,416.8666666667,0
0.0,0.0,1
6797.778574964,8156.2592592593,1
0.0,0.0,0
1192.324160721,178354.391369048,1
4.3432561535,15000000.0,1
347.2721568618,1119519.0,0
2573.0732840113,77738.2894736842,1
1313.9276329088,79152.0,1
376.1539182651,680572.466666667,0
1728.4281733792,67113.0,1
1428571.42857143,56.0,1
987.219795903,93191.0,1
137.4699328254,1786451.25,1
3132.096155352,25542.0,1
293.8612913582,478328.562248996,1
41.6059164776,6305193.0,0
1121871.59956474,38.2916666667,0
201.6752698788,2227890.13793103,0
3298.9741153242,249050.358778626,1
1361.2584658801,100481.46875,1
11.7318221684,4802990.13043478,1
15498.9986855258,8824.5527283424,0
801.689715246,129726.0,1
376.2791875975,680523.066666667,0
1410.3412947875,299755.571030641,1
12519.7957682236,9951.6176812075,1
104.4614020746,1955108.1,1
7.6742370777,7446063.57142857,1
6.2875735967,11900000.0,1
602306.623670946,1553.9846285226,0
13917.2798387783,38176.7902439024,1
5869565.2173913,23.0,1
565267.560152819,1957.6380846689,0
1611.0402155133,128227.683558559,1
1411.6400992134,255901.043668122,0
14.7021902844,4724570.76923077,0
31.0163799405,11700000.0,0
69425.2873563219,1087.5,0
503249.246345487,80.4162378502,0
15.9140239607,15900000.0,0
1129.7768052226,249824.355932203,1
12186.8844068459,9564.8043842168,0
4.5728306916,15000000.0,0
452.5201893623,229824.0,1
58.4919275242,5425535.0,0
118.2271581663,1727964.29230769,0
23277.577186648,27142.0,1
559440.559440559,143.0,1
70.2484542026,1005953.33333333,1
18.4094380107,13700000.0,0
1394736.84210526,342.0,0
3184.6491846895,49613.0,0
2375.0154301938,202525.0,0
3.1894992655,20400000.0,1
2329.9578815306,44636.0,1
16.2974733647,6452943.0,0
15332.9534530681,3483.2878787879,1
2236.5283825668,105128.684931507,1
3362.0099699808,65106.5555555556,0
4369.0346869221,37105.5384615385,0
573.574451046,123204.0,0
5400000.0,25.0,1
363.5006533995,680237.2,0
370.6009633141,621494.404145078,1
42.1006221554,4057129.88461538,0
6117647.05882353,17.0,1
12400000.0,12.0,1
20800000.0,5.0,1
1284.5535716631,81573.6428571429,1
82135.523613963,974.0,1
1374.5317749948,103671.666666667,1
0.0,0.0,1
1054.1845945391,159330.267567568,0
1194029.85074627,67.0,1
748.8347128177,238049.755952381,1
42.9762621789,7148848.07692308,0
121028.744326778,661.0,1
15488.1243768629,8753.9890574847,1
318.0880645163,1331077.92222222,1
1562.2390585247,137295.915068493,1
1478.4215007361,325347.0,0
1248192.77108434,415.0,0
65.8672094323,5536987.0,0
83822.606669057,9916.4444444445,0
0.0,0.0,1
6150000.0,20.0,1
1951.0105996978,252177.0,0
1246666.66666667,75.0,1
6117647.05882353,17.0,1
15526.7249845252,8826.6565879497,0
631.9475420759,224675.374764595,1
1.1000026767,60000000.0,0
130.8160903487,821764.354166667,0
0.0,0.0,0
209.5114153503,496393.0,1
693.3194827009,507702.45,0
547879.866721439,1579.9759615385,1
15503.9221586073,8835.6852956336,0
209.0816418773,6446900.64285714,0
210.4535136955,1981435.2,0
82.6627339955,1804102.86792453,0
13100000.0,7.0,1
3970588.23529412,34.0,1
22007.7674473344,4248.5,1
43.795445732,2913839.58064516,0
96.7634601031,2779975.0,0
0.0,0.0,1
174.0050488052,2922107.96153846,0
29501.3558120737,10919.1739130435,0
13.3126597393,21400000.0,0
1595.0300411655,83070.5357142857,1
620.4153221712,1029598.75961538,1
0.0,0.0,0
7144.5469600189,10567.5,0
11101.0583977184,9999.8798333333,0
1115.1868513374,346688.466076696,0
72.103644227,980070.666666667,1
464.9819755412,215628.052631579,0
0.0,0.0,1
800000.0,100.0,1
119.1229708059,1157534.0,1
105.4779693373,497998.751072961,1
88.106193324,2342173.6,1
6.5439742802,15900000.0,1
35.6840564991,6555993.55555556,1
4.5702042528,15000000.0,1
2.8706324454,17100000.0,0
4.2932778855,18200000.0,1
1292.9164286539,114414.642857143,1
14.3060667506,20800000.0,0
43.6692031195,3749782.1875,0
2260869.56521739,46.0,0
13590.8302831824,17303.3333333333,0
10400000.0,90.4074074074,0
63291.1392405063,1264.0,1
11.9870752505,4544577.33333333,0
0.0,0.0,0
571.4260116083,3006163.46666667,0
35.8990006579,9464051.75,1
5200000.0,20.0,1
15.6078533602,6869252.5,1
22.894461924,4095869.45454545,0
42.5945124133,3004299.36666667,0
498009.244428173,1820.9166666667,0
195.3126697578,1342292.16666667,1
1710.6508608591,136189.542565267,1
72.1184099489,5222231.71428572,0
10.5006974886,9904104.0,1
14552.1356681788,49202.4,1
1000000.0,80.0,1
90.1262157741,1091101.42105263,1
1568.968853166,209684.007042254,0
477636.836811788,1914.3095322638,1
216307.118629442,18138.3140433268,0
1658.2391952704,167145.166666667,0
135.844896477,765579.0,1
13.5928187891,21400000.0,0
0.0,0.0,1
4471.8134790153,51854.3288677615,1
602.2018420305,186467.088646967,1
1235294.11764706,85.0,1
60289.9156074083,15048.7142857143,0
10.2940332617,53200000.0,0
1050747.19800747,267.6666666667,0
3694.940468486,41388.6428571429,0
36.227749289,3114396.79310345,0
37.8000870905,9312147.85714286,0
4.5900513502,14900000.0,1
320693.547781248,2387.5596763318,1
13.2996923684,20200000.0,0
1925925.92592593,54.0,1
1386.5841941168,94985.8529411765,1
1793103.44827586,58.0,1
322.1621115354,234893.184210526,0
11.4143594461,4783448.45,0
31.4058663072,4197498.82608696,0
2581395.34883721,43.0,0
7500.3829894709,80507.0,1
11.731673065,4803051.17391304,1
184947.110362134,5095.508057676,1
15030.0133413926,8770.9209853081,1
12230.4794461783,10591.6535440021,0
5.0695652232,13100000.0,0
2996.6341214815,195491.309734513,0
11.6551786906,4740382.0625,0
0.0,0.0,0
5869565.2173913,23.0,1
7105263.15789474,19.0,1
471.8072485925,220429.0,1
1278.399221844,71965.0,1
21.6679106412,7518799.08333333,0
109.3099855735,3618289.3030303,1
180.8703172619,625309.9,1
6.2743940073,12000000.0,0
1083854.16666667,213.3333333333,0
60.9329347864,2262961.55555556,1
11.997495737,6223521.0,1
365.1223862152,284836.0,1
175.9145059839,1536731.33333333,0
4.5836816549,20000000.0,0
4.5727261837,15000000.0,1
118.7015939491,1161643.11111111,1
2261.8414050027,47601.3333333333,0
152.428262695,906779.015625,1
11101.1212123174,9999.82325,0
287769.784172662,278.0,0
95.8046006856,1451604.84507042,0
221209.610604805,301.75,0
1334.5323289007,110846.75,1
191.2089696982,3288512.5862069,0
7293.1075422416,29479.8888888889,0
169758.752280997,5132.9609984399,1
436386.123905028,4634.2198224618,0
15478.4238821107,8771.0814998904,1
55518.2462863586,10144.1875,0
1666666.66666667,48.0,1
309.203360518,1668034.6031746,0
3922.43630862,313495.636363636,0
1445.9636950827,180574.0,0
0.0,0.0,0
55.8791219721,2713197.80555556,0
34.0582593785,7873386.69230769,0
26.2093735809,3968046.0,1
1363.0841259964,67494.0,1
1381.700297375,265456.245575221,1
4.6479163168,16800000.0,1
7.7981383196,15700000.0,0
13.8944337828,21500000.0,0
603.4490135207,174787.29154519,1
19.607921166,4606981.66666667,1
8.6359056361,14600000.0,1
22.7105856537,8580014.0,0
48584.5964981638,16020.1666666667,0
1968.8181769808,244309.0,0
19446.9253506834,22603.1875,1
97953.5257766867,8591.2727272727,0
11100.1196037887,10000.7256438037,0
1867.8199039559,141341.25,0
0.0,0.0,1
18371.6929657056,49117.0649350649,0
3.583335125,40000000.0,1
109.4171328292,950491.0,1
104.9532338553,1974530.23333333,1
784313.725490196,102.0,1
26.4357147569,4106015.5,0
1647457.62711864,295.0,0
12100000.0,12.0,1
4.5713843764,15000000.0,0
1627.3248178477,78656.7,1
64.0035208168,5884348.9047619,0
19.9376460777,13300000.0,0
67.5988373,1538488.0,0
605310.203526216,1503.850041425,0
57.5414346895,1270499.82978723,1
498.0743057365,172665.0,0
3395.0563061085,37947.3333333333,0
14.6917129538,5053869.5,1
38.9482593146,6552853.11111111,1
3106.8502878592,157716.0,1
8431.0688205355,11297.5,0
915.0483838364,597385.202020202,0
17050.5066296669,14620.4285714286,1
88.4659156968,2706229.72727273,1
0.0,0.0,0
79.4646526554,2702544.45945946,1
2.8708744116,17100000.0,1
16.0555778904,3708708.27272727,0
0.0,0.0,1
1085.3035066872,207160.917098446,1
69.7539878,3653984.64,1
0.0,0.0,1
139.548170861,1961329.9,1
240.5061873444,1318123.88135593,0
83682.0083682008,956.0,1
1223.3755058482,71573.8082191781,0
1654.8105887348,112092.616463985,1
172.9443444452,6168701.89473684,0
66.5651418012,5210077.14285714,0
18578.190050913,24386.2631578947,0
103.4806074645,2596299.66666667,0
177.9120014756,396814.189368771,0
18203.9789258473,5086.8,1
12030.1870725091,9950.6434198524,1
70.5716637681,3304138.78571429,1
432.4868807341,2063574.15625,0
2080000.0,50.0,1
3720.9310660808,128819.810210877,1
11.8753701418,7378717.375,1
512.1588480366,203062.0,1
3.4587269668,18000000.0,1
3138.2754793525,156774.0,0
2580645.16129032,31.0,1
13.8744677183,21500000.0,0
84662.1971146873,10304.880952381,1
11500000.0,8.0,1
423503.32594235,150.3333333333,0
300.2881800796,1568017.57142857,0
0.0,0.0,1
222.4269609439,632750.365079365,1
11994.3747221908,9954.1201161344,1
0.0,0.0,0
307.0517274284,326791.101265823,1
3.4421575108,18100000.0,1
71.6616680128,6832761.11764706,1
1608.2685246105,44457.75,1
6750000.0,20.0,1
177.8820975838,1674423.7,0
35.9301604409,3228485.44444444,0
983.0471286843,200038.475728155,1
840.3559181683,242295.891050584,1
247844.842441348,3515.5857988166,1
13.6544674431,19700000.0,0
1749.7157285628,184236.747269891,0
2113572.10179076,212.2,0
30.9050853631,4137300.86363636,0
21.9407751872,3403100.66666667,1
109118.725576363,7726.930408472,1
3805.0840704439,100392.0,0
3.4883607356,18600000.0,1
16198.8911988912,5772.0,1
219543.472235037,3664.3881343817,1
333333.333333333,226.5,0
776.7203840985,96989.0,1
